LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
1139,-,1131670679,2005.11.10,tbird-sm1,Nov,10,16:57:59,src@tbird-sm1,ib_sm.x,24904,"[ib_sm_bringup.c:450]: Active state mismatch GUID=3c79020000ad0500, port=23, state 1, GUID=fc16040000ad0500, port=1, state 4",E32,"[ib_sm_bringup.c:450]: Active state mismatch GUID=<8>, port=<*>, state <*>, GUID=<*>, port=<*>, state <*>"
1140,-,1131670679,2005.11.10,tbird-sm1,Nov,10,16:57:59,src@tbird-sm1,ib_sm.x,24904,"[ib_sm_bringup.c:450]: Active state mismatch GUID=4a7c020000ad0500, port=24, state 1, GUID=dc16040000ad0500, port=1, state 4",E32,"[ib_sm_bringup.c:450]: Active state mismatch GUID=<8>, port=<*>, state <*>, GUID=<*>, port=<*>, state <*>"
1141,-,1131670679,2005.11.10,tbird-sm1,Nov,10,16:57:59,src@tbird-sm1,ib_sm.x,24904,"[ib_sm_bringup.c:450]: Active state mismatch GUID=7e020000ad0500, port=23, state 1, GUID=c812040000ad0500, port=1, state 4",E32,"[ib_sm_bringup.c:450]: Active state mismatch GUID=<8>, port=<*>, state <*>, GUID=<*>, port=<*>, state <*>"
1142,-,1131670679,2005.11.10,tbird-sm1,Nov,10,16:57:59,src@tbird-sm1,ib_sm.x,24904,"[ib_sm_bringup.c:450]: Active state mismatch GUID=e7e020000ad0500, port=22, state 1, GUID=6067040000ad0500, port=1, state 4",E32,"[ib_sm_bringup.c:450]: Active state mismatch GUID=<8>, port=<*>, state <*>, GUID=<*>, port=<*>, state <*>"
1143,-,1131670680,2005.11.10,dn986,Nov,10,16:58:00,dn986/dn986,ntpd,27125,"synchronized to 10.100.24.250, stratum 3",E13,"synchronized to <*>.<*>.<*>.<*>, stratum <*>"
1144,-,1131670680,2005.11.10,tbird-admin1,Nov,10,16:58:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1684,data_thread() got not answer from any [Thunderbird_D4] datasource,E26,data_thread() got not answer from any [Thunderbird_D6] datasource
1145,-,1131670680,2005.11.10,tbird-admin1,Nov,10,16:58:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1684,data_thread() got not answer from any [Thunderbird_D8] datasource,E26,data_thread() got not answer from any [Thunderbird_D6] datasource
1146,-,1131670680,2005.11.10,tbird-sm1,Nov,10,16:58:00,src@tbird-sm1,ib_sm.x,24904,"[ib_sm_bringup.c:450]: Active state mismatch GUID=7e020000ad0500, port=24, state 1, GUID=4410040000ad0500, port=1, state 4",E32,"[ib_sm_bringup.c:450]: Active state mismatch GUID=<8>, port=<*>, state <*>, GUID=<*>, port=<*>, state <*>"
1147,-,1131670681,2005.11.10,tbird-sm1,Nov,10,16:58:01,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1264]: Rediscover the subnet,E10,[ib_sm_sweep.c:1264]: Rediscover the subnet
1148,-,1131670681,2005.11.10,tbird-sm1,Nov,10,16:58:01,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1792]: async events require sweep,E11,[ib_sm_sweep.c:1792]: async events require sweep
1149,-,1131670681,2005.11.10,tbird-sm1,Nov,10,16:58:01,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E12,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1150,-,1131670682,2005.11.10,tbird-admin1,Nov,10,16:58:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1684,data_thread() got not answer from any [Thunderbird_C2] datasource,E26,data_thread() got not answer from any [Thunderbird_D6] datasource
1151,-,1131670682,2005.11.10,tbird-admin1,Nov,10,16:58:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1684,data_thread() got not answer from any [Thunderbird_D5] datasource,E26,data_thread() got not answer from any [Thunderbird_D6] datasource
1152,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Configuration caused by discovering removed ports,E31,[INFO]: Configuration caused by discovering removed ports
1153,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Configuration caused by previous GET/SET operation failures,E30,[INFO]: Configuration caused by previous GET/SET operation failures
1154,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad00000379f1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1155,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000037a51,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1156,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000037ba9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1157,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000037c5d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1158,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000037d95,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1159,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000037dcd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1160,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000039961,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1161,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b8b9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1162,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b8bd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1163,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b8c1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1164,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b8d1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1165,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9b1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1166,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9c1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1167,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9c9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1168,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9cd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1169,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9d1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1170,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9d5,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1171,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9d9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1172,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9dd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1173,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9f5,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1174,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003b9fd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1175,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003ba45,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1176,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003ba49,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1177,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003ba51,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1178,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003ba55,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1179,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003ba7d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1180,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bb41,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1181,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bca1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1182,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bcb5,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1183,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bcdd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1184,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bcfd,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1185,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd19,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1186,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd29,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1187,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd2d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1188,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd31,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1189,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd41,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1190,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd45,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1191,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd49,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1192,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd59,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1193,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bd5d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1194,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bde5,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1195,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003bde9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1196,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003be0d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1197,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003be35,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1198,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003be61,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1199,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003be69,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1200,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003c0f1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1201,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003c0f9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1202,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003c17d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1203,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003c185,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1204,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003c2e5,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1205,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000003c361,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1206,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040341,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1207,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040461,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1208,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040c25,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1209,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040e2d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1210,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040e39,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1211,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040e5d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1212,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040e65,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1213,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000040f89,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1214,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad00000413ed,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1215,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041429,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1216,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000004143d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1217,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041441,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1218,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041465,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1219,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041469,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1220,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041475,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1221,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041479,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1222,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad000004148d,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1223,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad00000414a9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1224,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041595,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1225,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041659,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1226,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041691,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1227,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041695,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1228,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad00000416a1,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1229,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad00000416f9,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1230,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041951,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1231,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041a21,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1232,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041a25,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1233,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041a41,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
1234,-,1131670683,2005.11.10,tbird-sm1,Nov,10,16:58:03,src@tbird-sm1,ib_sm.x,24904,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad0000041a91,E29,[INFO]: Generate SM OUT_OF_SERVICE trap for GID=<*>
